strategy,seed,episode,total_interest,months,avg_utilization,final_debt,all_paid,credit_proxy_score
PPO,4242,749,3549.02,30,0.2596,0.0,True,807.2
MinimumOnly,4242,749,3532.7,29,0.2681,0.0,True,805.8
Snowball,4242,749,3619.97,29,0.2757,0.0,True,804.5
Avalanche,4242,749,3608.24,29,0.2747,0.0,True,804.7
NormalizedAvalanche,4242,749,3528.21,28,0.2767,0.0,True,804.3
PPO,4242,750,10929.52,60,0.3074,953.71,False,792.4
MinimumOnly,4242,750,11014.45,60,0.3084,806.58,False,793.3
Snowball,4242,750,11116.65,60,0.3125,1342.38,False,788.8
Avalanche,4242,750,10552.46,60,0.3058,713.19,False,794.4
NormalizedAvalanche,4242,750,10722.82,60,0.3057,463.74,False,796.2
PPO,4242,751,3320.36,33,0.2461,0.0,True,809.4
MinimumOnly,4242,751,3406.92,33,0.2476,0.0,True,809.2
Snowball,4242,751,3250.59,33,0.2472,0.0,True,809.2
Avalanche,4242,751,3250.59,33,0.2472,0.0,True,809.2
NormalizedAvalanche,4242,751,3459.05,33,0.2465,0.0,True,809.3
PPO,4242,752,10611.81,44,0.2439,0.0,True,809.8
MinimumOnly,4242,752,10592.21,44,0.2435,0.0,True,809.8
Snowball,4242,752,10729.5,44,0.2453,0.0,True,809.5
Avalanche,4242,752,10516.46,44,0.2452,0.0,True,809.5
NormalizedAvalanche,4242,752,10615.66,43,0.249,0.0,True,808.9
PPO,4242,753,3594.74,21,0.1916,0.0,True,818.4
MinimumOnly,4242,753,3539.87,21,0.1914,0.0,True,818.4
Snowball,4242,753,3471.14,21,0.1985,0.0,True,817.2
Avalanche,4242,753,3358.87,21,0.1946,0.0,True,817.9
NormalizedAvalanche,4242,753,3485.8,21,0.1882,0.0,True,818.9
PPO,4242,754,295.35,6,0.1589,0.0,True,823.8
MinimumOnly,4242,754,286.04,6,0.1463,0.0,True,825.9
Snowball,4242,754,348.17,6,0.192,0.0,True,818.3
Avalanche,4242,754,245.89,6,0.1261,0.0,True,829.2
NormalizedAvalanche,4242,754,250.31,5,0.145,0.0,True,826.1
PPO,4242,755,976.92,11,0.2143,0.0,True,814.6
MinimumOnly,4242,755,988.96,11,0.2069,0.0,True,815.9
Snowball,4242,755,1035.61,12,0.2059,0.0,True,816.0
Avalanche,4242,755,965.61,12,0.2072,0.0,True,815.8
NormalizedAvalanche,4242,755,997.52,11,0.2036,0.0,True,816.4
PPO,4242,756,15323.77,60,0.3445,16410.1,False,701.7
MinimumOnly,4242,756,15368.65,60,0.3446,16454.98,False,701.4
Snowball,4242,756,15370.76,60,0.3446,16457.09,False,701.4
Avalanche,4242,756,15323.77,60,0.3445,16410.1,False,701.7
NormalizedAvalanche,4242,756,15371.77,60,0.3446,16458.1,False,701.4
PPO,4242,757,1939.25,18,0.1708,0.0,True,821.8
MinimumOnly,4242,757,2226.65,17,0.1812,0.0,True,820.1
Snowball,4242,757,2564.29,18,0.1875,0.0,True,819.1
Avalanche,4242,757,1979.25,18,0.1768,0.0,True,820.8
NormalizedAvalanche,4242,757,2074.97,17,0.1788,0.0,True,820.5
PPO,4242,758,2124.09,25,0.2451,0.0,True,809.6
MinimumOnly,4242,758,2206.02,25,0.2528,0.0,True,808.3
Snowball,4242,758,2289.7,26,0.252,0.0,True,808.4
Avalanche,4242,758,2239.6,26,0.2515,0.0,True,808.5
NormalizedAvalanche,4242,758,2139.65,25,0.2453,0.0,True,809.5
PPO,4242,759,2744.72,18,0.1933,0.0,True,818.1
MinimumOnly,4242,759,2763.3,18,0.1939,0.0,True,818.0
Snowball,4242,759,2981.99,18,0.2091,0.0,True,815.5
Avalanche,4242,759,2715.82,18,0.194,0.0,True,818.0
NormalizedAvalanche,4242,759,2716.35,17,0.201,0.0,True,816.8
PPO,4242,760,451.18,10,0.2522,0.0,True,808.4
MinimumOnly,4242,760,536.6,11,0.2526,0.0,True,808.3
Snowball,4242,760,545.54,11,0.2551,0.0,True,807.9
Avalanche,4242,760,446.95,11,0.2358,0.0,True,811.1
NormalizedAvalanche,4242,760,457.98,10,0.2513,0.0,True,808.5
PPO,4242,761,845.1,13,0.2374,0.0,True,810.8
MinimumOnly,4242,761,842.25,13,0.2408,0.0,True,810.3
Snowball,4242,761,874.27,14,0.246,0.0,True,809.4
Avalanche,4242,761,874.27,14,0.246,0.0,True,809.4
NormalizedAvalanche,4242,761,893.4,13,0.2371,0.0,True,810.9
PPO,4242,762,6447.23,41,0.2508,0.0,True,808.6
MinimumOnly,4242,762,6578.13,42,0.2459,0.0,True,809.4
Snowball,4242,762,6731.46,42,0.2479,0.0,True,809.1
Avalanche,4242,762,6181.01,42,0.2465,0.0,True,809.3
NormalizedAvalanche,4242,762,6548.8,41,0.251,0.0,True,808.6
PPO,4242,763,7472.15,37,0.2665,0.0,True,806.0
MinimumOnly,4242,763,7747.6,37,0.2676,0.0,True,805.8
Snowball,4242,763,7613.01,37,0.2705,0.0,True,805.4
Avalanche,4242,763,7247.68,37,0.2684,0.0,True,805.7
NormalizedAvalanche,4242,763,7536.27,36,0.2731,0.0,True,804.9
PPO,4242,764,6584.17,60,0.2592,0.0,True,807.2
MinimumOnly,4242,764,6870.27,60,0.2605,0.0,True,807.0
Snowball,4242,764,6588.74,59,0.263,0.0,True,806.6
Avalanche,4242,764,6606.5,60,0.2603,0.0,True,807.1
NormalizedAvalanche,4242,764,6657.09,59,0.2626,0.0,True,806.7
PPO,4242,765,3076.17,23,0.2269,0.0,True,812.6
MinimumOnly,4242,765,3075.72,22,0.2369,0.0,True,810.9
Snowball,4242,765,3118.58,23,0.2304,0.0,True,812.0
Avalanche,4242,765,3015.57,23,0.2286,0.0,True,812.3
NormalizedAvalanche,4242,765,3093.76,22,0.2366,0.0,True,811.0
PPO,4242,766,2841.63,25,0.313,0.0,True,798.4
MinimumOnly,4242,766,2832.91,24,0.3195,0.0,True,797.3
Snowball,4242,766,2912.78,25,0.324,0.0,True,796.5
Avalanche,4242,766,2912.78,25,0.324,0.0,True,796.5
NormalizedAvalanche,4242,766,2899.47,24,0.3191,0.0,True,797.4
PPO,4242,767,2758.49,25,0.1876,0.0,True,819.0
MinimumOnly,4242,767,2813.81,25,0.1911,0.0,True,818.5
Snowball,4242,767,2813.6,24,0.1997,0.0,True,817.1
Avalanche,4242,767,2696.28,25,0.1901,0.0,True,818.6
NormalizedAvalanche,4242,767,2723.03,24,0.1949,0.0,True,817.8
PPO,4242,768,1888.51,18,0.1875,0.0,True,819.1
MinimumOnly,4242,768,2111.53,18,0.1837,0.0,True,819.7
Snowball,4242,768,2414.21,19,0.1875,0.0,True,819.1
Avalanche,4242,768,1894.42,18,0.1903,0.0,True,818.6
NormalizedAvalanche,4242,768,1974.26,17,0.1931,0.0,True,818.1
PPO,4242,769,1416.53,16,0.2609,0.0,True,806.9
MinimumOnly,4242,769,1435.51,16,0.2585,0.0,True,807.3
Snowball,4242,769,1594.06,17,0.2597,0.0,True,807.1
Avalanche,4242,769,1373.45,17,0.2558,0.0,True,807.8
NormalizedAvalanche,4242,769,1426.62,16,0.2559,0.0,True,807.8
PPO,4242,770,7467.89,34,0.2349,0.0,True,811.2
MinimumOnly,4242,770,7411.52,34,0.2341,0.0,True,811.4
Snowball,4242,770,7341.72,34,0.2375,0.0,True,810.8
Avalanche,4242,770,7395.82,35,0.2333,0.0,True,811.5
NormalizedAvalanche,4242,770,7418.06,34,0.2341,0.0,True,811.4
PPO,4242,771,16430.27,60,0.2753,12635.8,False,737.9
MinimumOnly,4242,771,16689.72,60,0.2758,12690.93,False,737.5
Snowball,4242,771,17030.55,60,0.2767,13160.86,False,734.9
Avalanche,4242,771,16407.7,60,0.2753,12422.85,False,739.0
NormalizedAvalanche,4242,771,16530.97,60,0.2754,12532.17,False,738.4
PPO,4242,772,1365.08,22,0.3433,0.0,True,793.3
MinimumOnly,4242,772,1411.73,22,0.3446,0.0,True,793.1
Snowball,4242,772,1405.53,23,0.3471,0.0,True,792.7
Avalanche,4242,772,1346.56,23,0.3397,0.0,True,793.9
NormalizedAvalanche,4242,772,1485.48,22,0.3432,0.0,True,793.4
PPO,4242,773,7020.39,40,0.2572,0.0,True,807.6
MinimumOnly,4242,773,7012.62,39,0.2628,0.0,True,806.6
Snowball,4242,773,7113.35,40,0.2614,0.0,True,806.9
Avalanche,4242,773,6751.2,40,0.2575,0.0,True,807.5
NormalizedAvalanche,4242,773,7096.58,39,0.263,0.0,True,806.6
PPO,4242,774,1654.4,15,0.2254,0.0,True,812.8
MinimumOnly,4242,774,1694.07,14,0.2383,0.0,True,810.7
Snowball,4242,774,1750.99,14,0.2466,0.0,True,809.3
Avalanche,4242,774,1735.9,15,0.2412,0.0,True,810.2
NormalizedAvalanche,4242,774,1656.28,14,0.2355,0.0,True,811.1
PPO,4242,775,1455.65,21,0.2552,0.0,True,807.9
MinimumOnly,4242,775,1568.0,21,0.261,0.0,True,806.9
Snowball,4242,775,1697.95,22,0.2633,0.0,True,806.5
Avalanche,4242,775,1463.23,21,0.2631,0.0,True,806.6
NormalizedAvalanche,4242,775,1496.89,21,0.2536,0.0,True,808.2
PPO,4242,776,955.2,17,0.2282,0.0,True,812.4
MinimumOnly,4242,776,988.68,17,0.2361,0.0,True,811.0
Snowball,4242,776,1048.5,18,0.2375,0.0,True,810.8
Avalanche,4242,776,1001.84,18,0.2349,0.0,True,811.2
NormalizedAvalanche,4242,776,953.36,17,0.2271,0.0,True,812.5
PPO,4242,777,3200.15,28,0.302,0.0,True,800.2
MinimumOnly,4242,777,3127.63,27,0.3103,0.0,True,798.8
Snowball,4242,777,3112.59,28,0.3034,0.0,True,799.9
Avalanche,4242,777,3112.59,28,0.3034,0.0,True,799.9
NormalizedAvalanche,4242,777,3243.13,28,0.2997,0.0,True,800.6
PPO,4242,778,4726.7,38,0.2678,0.0,True,805.8
MinimumOnly,4242,778,5088.06,39,0.2628,0.0,True,806.6
Snowball,4242,778,4678.74,38,0.2669,0.0,True,806.0
Avalanche,4242,778,4738.05,39,0.2652,0.0,True,806.2
NormalizedAvalanche,4242,778,5048.45,38,0.2688,0.0,True,805.6
PPO,4242,779,3610.76,27,0.2424,0.0,True,810.0
MinimumOnly,4242,779,3637.55,27,0.2423,0.0,True,810.0
Snowball,4242,779,3720.89,26,0.2549,0.0,True,807.9
Avalanche,4242,779,3548.99,27,0.2485,0.0,True,809.0
NormalizedAvalanche,4242,779,3673.05,26,0.251,0.0,True,808.6
PPO,4242,780,8487.36,60,0.2824,4957.94,False,768.0
MinimumOnly,4242,780,8516.51,60,0.2826,4991.99,False,767.8
Snowball,4242,780,8298.55,60,0.2822,4805.38,False,769.2
Avalanche,4242,780,8298.55,60,0.2822,4805.38,False,769.2
NormalizedAvalanche,4242,780,8498.52,60,0.2822,4871.4,False,768.7
PPO,4242,781,5091.36,32,0.3515,0.0,True,792.0
MinimumOnly,4242,781,5239.22,32,0.3504,0.0,True,792.2
Snowball,4242,781,5702.58,33,0.3586,0.0,True,790.8
Avalanche,4242,781,4931.87,32,0.3526,0.0,True,791.8
NormalizedAvalanche,4242,781,5130.83,32,0.349,0.0,True,792.4
PPO,4242,782,4748.14,28,0.2432,0.0,True,809.9
MinimumOnly,4242,782,4802.16,28,0.2448,0.0,True,809.6
Snowball,4242,782,4967.58,29,0.2448,0.0,True,809.6
Avalanche,4242,782,4835.81,28,0.2511,0.0,True,808.6
NormalizedAvalanche,4242,782,4801.25,27,0.2519,0.0,True,808.4
PPO,4242,783,3141.41,27,0.2573,0.0,True,807.5
MinimumOnly,4242,783,3447.09,28,0.2512,0.0,True,808.6
Snowball,4242,783,3116.25,27,0.258,0.0,True,807.4
Avalanche,4242,783,3116.25,27,0.258,0.0,True,807.4
NormalizedAvalanche,4242,783,3594.45,28,0.2518,0.0,True,808.5
PPO,4242,784,4001.03,25,0.2001,0.0,True,817.0
MinimumOnly,4242,784,4074.82,25,0.1992,0.0,True,817.1
Snowball,4242,784,4411.04,25,0.2045,0.0,True,816.3
Avalanche,4242,784,3574.82,24,0.2079,0.0,True,815.7
NormalizedAvalanche,4242,784,4132.23,25,0.1994,0.0,True,817.1
PPO,4242,785,2768.75,18,0.2811,0.0,True,803.6
MinimumOnly,4242,785,2818.77,17,0.2969,0.0,True,801.0
Snowball,4242,785,3006.89,18,0.2999,0.0,True,800.5
Avalanche,4242,785,2776.58,17,0.2996,0.0,True,800.6
NormalizedAvalanche,4242,785,2771.68,17,0.293,0.0,True,801.6
PPO,4242,786,2313.56,24,0.187,0.0,True,819.1
MinimumOnly,4242,786,2803.21,24,0.1866,0.0,True,819.2
Snowball,4242,786,3155.51,25,0.1882,0.0,True,818.9
Avalanche,4242,786,2330.87,25,0.183,0.0,True,819.8
NormalizedAvalanche,4242,786,2511.02,23,0.1918,0.0,True,818.4
PPO,4242,787,1098.86,14,0.2377,0.0,True,810.8
MinimumOnly,4242,787,1159.05,14,0.2377,0.0,True,810.8
Snowball,4242,787,1187.74,14,0.2614,0.0,True,806.9
Avalanche,4242,787,1132.65,14,0.2521,0.0,True,808.4
NormalizedAvalanche,4242,787,1196.58,14,0.2369,0.0,True,810.9
PPO,4242,788,604.93,10,0.2024,0.0,True,816.6
MinimumOnly,4242,788,593.08,10,0.2042,0.0,True,816.3
Snowball,4242,788,605.43,10,0.2154,0.0,True,814.5
Avalanche,4242,788,605.43,10,0.2154,0.0,True,814.5
NormalizedAvalanche,4242,788,585.2,9,0.2202,0.0,True,813.7
PPO,4242,789,314.61,7,0.1538,0.0,True,824.6
MinimumOnly,4242,789,339.27,7,0.1682,0.0,True,822.3
Snowball,4242,789,397.15,8,0.1805,0.0,True,820.2
Avalanche,4242,789,305.81,8,0.133,0.0,True,828.0
NormalizedAvalanche,4242,789,296.62,6,0.1648,0.0,True,822.8
PPO,4242,790,3307.39,26,0.2381,0.0,True,810.7
MinimumOnly,4242,790,3278.7,26,0.238,0.0,True,810.7
Snowball,4242,790,3125.62,27,0.2327,0.0,True,811.6
Avalanche,4242,790,3058.68,27,0.2307,0.0,True,811.9
NormalizedAvalanche,4242,790,3266.3,26,0.2372,0.0,True,810.9
PPO,4242,791,2368.06,31,0.3193,0.0,True,797.3
MinimumOnly,4242,791,2496.37,31,0.3208,0.0,True,797.1
Snowball,4242,791,2652.55,32,0.3204,0.0,True,797.1
Avalanche,4242,791,2377.33,31,0.3249,0.0,True,796.4
NormalizedAvalanche,4242,791,2491.51,31,0.3204,0.0,True,797.1
PPO,4242,792,11200.6,60,0.2641,0.0,True,806.4
MinimumOnly,4242,792,11332.71,60,0.264,0.0,True,806.4
Snowball,4242,792,11692.41,60,0.2671,15.64,False,805.9
Avalanche,4242,792,10829.28,60,0.2635,0.0,True,806.5
NormalizedAvalanche,4242,792,11284.79,60,0.2637,0.0,True,806.5
PPO,4242,793,2584.2,18,0.2548,0.0,True,808.0
MinimumOnly,4242,793,2575.46,17,0.2705,0.0,True,805.4
Snowball,4242,793,2599.0,17,0.2782,0.0,True,804.1
Avalanche,4242,793,2599.0,17,0.2782,0.0,True,804.1
NormalizedAvalanche,4242,793,2560.75,17,0.2677,0.0,True,805.8
PPO,4242,794,1472.56,18,0.1917,0.0,True,818.4
MinimumOnly,4242,794,1437.06,18,0.185,0.0,True,819.5
Snowball,4242,794,1517.6,18,0.1935,0.0,True,818.1
Avalanche,4242,794,1509.69,18,0.1992,0.0,True,817.1
NormalizedAvalanche,4242,794,1437.66,17,0.1953,0.0,True,817.8
PPO,4242,795,1088.63,11,0.2694,0.0,True,805.6
MinimumOnly,4242,795,1112.52,11,0.265,0.0,True,806.3
Snowball,4242,795,1167.11,12,0.2744,0.0,True,804.7
Avalanche,4242,795,1167.11,12,0.2744,0.0,True,804.7
NormalizedAvalanche,4242,795,1110.13,11,0.2629,0.0,True,806.6
PPO,4242,796,4050.09,37,0.3154,0.0,True,798.0
MinimumOnly,4242,796,4280.28,38,0.3114,0.0,True,798.6
Snowball,4242,796,4491.21,38,0.3203,0.0,True,797.1
Avalanche,4242,796,3956.83,37,0.3149,0.0,True,798.0
NormalizedAvalanche,4242,796,4177.3,37,0.3157,0.0,True,797.9
PPO,4242,797,946.4,14,0.171,0.0,True,821.8
MinimumOnly,4242,797,1033.5,14,0.1744,0.0,True,821.2
Snowball,4242,797,1124.76,14,0.1889,0.0,True,818.8
Avalanche,4242,797,931.74,14,0.1745,0.0,True,821.2
NormalizedAvalanche,4242,797,964.47,13,0.1831,0.0,True,819.8
PPO,4242,798,226.39,8,0.2409,0.0,True,810.3
MinimumOnly,4242,798,222.27,8,0.2284,0.0,True,812.3
Snowball,4242,798,246.21,9,0.2362,0.0,True,811.0
Avalanche,4242,798,244.73,9,0.2368,0.0,True,810.9
NormalizedAvalanche,4242,798,238.64,8,0.2127,0.0,True,814.9
PPO,4242,799,8082.33,42,0.2485,0.0,True,809.0
MinimumOnly,4242,799,8105.37,42,0.2475,0.0,True,809.2
Snowball,4242,799,8159.17,42,0.2485,0.0,True,809.0
Avalanche,4242,799,8080.17,42,0.2493,0.0,True,808.9
NormalizedAvalanche,4242,799,8057.64,41,0.2528,0.0,True,808.3
PPO,4242,800,7306.05,38,0.2611,0.0,True,806.9
MinimumOnly,4242,800,7758.43,39,0.2579,0.0,True,807.5
Snowball,4242,800,7724.31,38,0.264,0.0,True,806.4
Avalanche,4242,800,7244.4,38,0.2623,0.0,True,806.7
NormalizedAvalanche,4242,800,7624.22,38,0.2628,0.0,True,806.6
PPO,4242,801,2752.1,20,0.2211,0.0,True,813.5
MinimumOnly,4242,801,2806.07,20,0.2197,0.0,True,813.7
Snowball,4242,801,2953.31,21,0.2171,0.0,True,814.2
Avalanche,4242,801,2554.49,21,0.2169,0.0,True,814.2
NormalizedAvalanche,4242,801,2877.7,20,0.2206,0.0,True,813.6
PPO,4242,802,5577.98,39,0.2447,0.0,True,809.6
MinimumOnly,4242,802,5677.67,38,0.2525,0.0,True,808.3
Snowball,4242,802,6181.9,40,0.2506,0.0,True,808.6
Avalanche,4242,802,5182.35,38,0.2517,0.0,True,808.5
NormalizedAvalanche,4242,802,5368.75,38,0.2497,0.0,True,808.8
PPO,4242,803,2671.05,19,0.2012,0.0,True,816.8
MinimumOnly,4242,803,2652.32,19,0.2006,0.0,True,816.9
Snowball,4242,803,2721.54,19,0.2046,0.0,True,816.2
Avalanche,4242,803,2572.86,20,0.1885,0.0,True,818.9
NormalizedAvalanche,4242,803,2575.16,19,0.1959,0.0,True,817.7
PPO,4242,804,1341.24,17,0.2569,0.0,True,807.6
MinimumOnly,4242,804,1393.99,17,0.2602,0.0,True,807.1
Snowball,4242,804,1388.69,18,0.2652,0.0,True,806.2
Avalanche,4242,804,1388.69,18,0.2652,0.0,True,806.2
NormalizedAvalanche,4242,804,1517.45,17,0.257,0.0,True,807.6
PPO,4242,805,2754.21,18,0.1788,0.0,True,820.5
MinimumOnly,4242,805,2865.68,18,0.1781,0.0,True,820.6
Snowball,4242,805,3041.76,18,0.1855,0.0,True,819.4
Avalanche,4242,805,2591.6,17,0.1908,0.0,True,818.5
NormalizedAvalanche,4242,805,2830.76,17,0.188,0.0,True,819.0
PPO,4242,806,12758.92,60,0.238,9712.14,False,746.0
MinimumOnly,4242,806,13053.65,60,0.2385,9767.99,False,745.6
Snowball,4242,806,12760.87,60,0.238,9714.1,False,746.0
Avalanche,4242,806,12756.96,60,0.238,9710.19,False,746.0
NormalizedAvalanche,4242,806,13017.75,60,0.2384,9732.09,False,745.8
PPO,4242,807,1924.42,21,0.199,0.0,True,817.2
MinimumOnly,4242,807,2012.63,21,0.2031,0.0,True,816.5
Snowball,4242,807,1981.53,22,0.2035,0.0,True,816.4
Avalanche,4242,807,1884.13,21,0.2018,0.0,True,816.7
NormalizedAvalanche,4242,807,2044.32,21,0.1997,0.0,True,817.1
PPO,4242,808,937.51,18,0.2211,0.0,True,813.5
MinimumOnly,4242,808,911.97,18,0.2212,0.0,True,813.5
Snowball,4242,808,912.85,18,0.2247,0.0,True,812.9
Avalanche,4242,808,885.72,18,0.2234,0.0,True,813.1
NormalizedAvalanche,4242,808,916.99,17,0.2311,0.0,True,811.9
PPO,4242,809,5089.87,41,0.278,0.0,True,804.1
MinimumOnly,4242,809,5188.49,41,0.2762,0.0,True,804.4
Snowball,4242,809,4917.7,41,0.2789,0.0,True,804.0
Avalanche,4242,809,4917.7,41,0.2789,0.0,True,804.0
NormalizedAvalanche,4242,809,5371.81,41,0.2771,0.0,True,804.3
PPO,4242,810,2063.23,16,0.2721,0.0,True,805.1
MinimumOnly,4242,810,2069.05,15,0.289,0.0,True,802.3
Snowball,4242,810,2238.37,16,0.2959,0.0,True,801.2
Avalanche,4242,810,2057.41,16,0.2771,0.0,True,804.3
NormalizedAvalanche,4242,810,2039.81,15,0.2862,0.0,True,802.8
PPO,4242,811,2467.26,31,0.2146,0.0,True,814.6
MinimumOnly,4242,811,2495.38,31,0.2134,0.0,True,814.8
Snowball,4242,811,2718.61,32,0.2185,0.0,True,813.9
Avalanche,4242,811,2340.62,31,0.2198,0.0,True,813.7
NormalizedAvalanche,4242,811,2444.92,30,0.2197,0.0,True,813.7
PPO,4242,812,2326.4,23,0.2162,0.0,True,814.3
MinimumOnly,4242,812,2305.44,22,0.228,0.0,True,812.4
Snowball,4242,812,2594.51,24,0.2268,0.0,True,812.6
Avalanche,4242,812,2120.94,23,0.2223,0.0,True,813.3
NormalizedAvalanche,4242,812,2321.08,22,0.225,0.0,True,812.9
PPO,4242,813,1307.14,16,0.2798,0.0,True,803.8
MinimumOnly,4242,813,1311.41,16,0.2842,0.0,True,803.1
Snowball,4242,813,1356.39,17,0.2802,0.0,True,803.8
Avalanche,4242,813,1356.39,17,0.2802,0.0,True,803.8
NormalizedAvalanche,4242,813,1327.27,16,0.2788,0.0,True,804.0
PPO,4242,814,4730.62,33,0.2482,0.0,True,809.0
MinimumOnly,4242,814,5054.08,33,0.2489,0.0,True,808.9
Snowball,4242,814,4746.6,33,0.2518,0.0,True,808.5
Avalanche,4242,814,4522.61,33,0.2504,0.0,True,808.7
NormalizedAvalanche,4242,814,5254.72,33,0.2489,0.0,True,808.9
PPO,4242,815,720.66,10,0.204,0.0,True,816.3
MinimumOnly,4242,815,711.13,10,0.2039,0.0,True,816.4
Snowball,4242,815,760.48,10,0.2212,0.0,True,813.5
Avalanche,4242,815,664.01,10,0.2013,0.0,True,816.8
NormalizedAvalanche,4242,815,681.83,10,0.1986,0.0,True,817.2
PPO,4242,816,1651.25,14,0.1906,0.0,True,818.6
MinimumOnly,4242,816,1669.21,14,0.1914,0.0,True,818.4
Snowball,4242,816,1795.58,15,0.1959,0.0,True,817.7
Avalanche,4242,816,1621.95,14,0.1956,0.0,True,817.7
NormalizedAvalanche,4242,816,1659.1,14,0.1872,0.0,True,819.1
PPO,4242,817,4635.02,51,0.2667,0.0,True,806.0
MinimumOnly,4242,817,5096.7,52,0.2643,0.0,True,806.4
Snowball,4242,817,5272.05,52,0.2667,0.0,True,806.0
Avalanche,4242,817,4599.31,51,0.2665,0.0,True,806.0
NormalizedAvalanche,4242,817,5187.96,52,0.2654,0.0,True,806.2
PPO,4242,818,4784.92,29,0.2331,0.0,True,811.5
MinimumOnly,4242,818,4989.09,29,0.2337,0.0,True,811.4
Snowball,4242,818,4694.41,29,0.2356,0.0,True,811.1
Avalanche,4242,818,4694.41,29,0.2356,0.0,True,811.1
NormalizedAvalanche,4242,818,4835.98,29,0.2328,0.0,True,811.6
PPO,4242,819,6159.81,60,0.3338,1698.63,False,778.3
MinimumOnly,4242,819,6076.17,60,0.3325,1457.75,False,780.9
Snowball,4242,819,5976.05,60,0.3327,1516.61,False,780.3
Avalanche,4242,819,5981.37,60,0.3334,1516.61,False,780.2
NormalizedAvalanche,4242,819,6137.33,60,0.3331,1493.41,False,780.5
PPO,4242,820,3521.77,41,0.2214,0.0,True,813.5
MinimumOnly,4242,820,3918.15,42,0.2194,0.0,True,813.8
Snowball,4242,820,4155.52,43,0.2202,0.0,True,813.7
Avalanche,4242,820,3453.66,42,0.2164,0.0,True,814.3
NormalizedAvalanche,4242,820,3718.3,41,0.2225,0.0,True,813.3
PPO,4242,821,1549.31,18,0.2562,0.0,True,807.7
MinimumOnly,4242,821,1563.34,18,0.2542,0.0,True,808.1
Snowball,4242,821,1643.97,19,0.2572,0.0,True,807.6
Avalanche,4242,821,1578.51,19,0.257,0.0,True,807.6
NormalizedAvalanche,4242,821,1526.86,18,0.2479,0.0,True,809.1
PPO,4242,822,8425.24,45,0.2276,0.0,True,812.4
MinimumOnly,4242,822,8477.25,45,0.2276,0.0,True,812.5
Snowball,4242,822,8574.53,46,0.2257,0.0,True,812.8
Avalanche,4242,822,8394.87,46,0.2245,0.0,True,813.0
NormalizedAvalanche,4242,822,8447.98,45,0.2271,0.0,True,812.5
PPO,4242,823,2458.49,35,0.2186,0.0,True,813.9
MinimumOnly,4242,823,2538.17,35,0.2184,0.0,True,814.0
Snowball,4242,823,2486.38,35,0.2222,0.0,True,813.3
Avalanche,4242,823,2458.24,35,0.2221,0.0,True,813.3
NormalizedAvalanche,4242,823,2558.98,35,0.2178,0.0,True,814.1
PPO,4242,824,3462.82,27,0.1915,0.0,True,818.4
MinimumOnly,4242,824,3464.12,26,0.1991,0.0,True,817.1
Snowball,4242,824,3667.33,27,0.2009,0.0,True,816.8
Avalanche,4242,824,3367.22,26,0.1994,0.0,True,817.1
NormalizedAvalanche,4242,824,3436.38,26,0.1983,0.0,True,817.3
PPO,4242,825,731.52,13,0.2005,0.0,True,816.9
MinimumOnly,4242,825,868.49,13,0.2019,0.0,True,816.7
Snowball,4242,825,928.65,13,0.2079,0.0,True,815.7
Avalanche,4242,825,741.35,13,0.2075,0.0,True,815.8
NormalizedAvalanche,4242,825,790.76,13,0.1958,0.0,True,817.7
PPO,4242,826,732.12,9,0.2007,0.0,True,816.9
MinimumOnly,4242,826,800.68,9,0.214,0.0,True,814.7
Snowball,4242,826,828.33,9,0.2235,0.0,True,813.1
Avalanche,4242,826,719.17,10,0.1852,0.0,True,819.4
NormalizedAvalanche,4242,826,726.09,9,0.1975,0.0,True,817.4
PPO,4242,827,1837.34,22,0.2272,0.0,True,812.5
MinimumOnly,4242,827,1881.57,21,0.2372,0.0,True,810.9
Snowball,4242,827,1883.57,22,0.2317,0.0,True,811.8
Avalanche,4242,827,1857.96,22,0.2312,0.0,True,811.8
NormalizedAvalanche,4242,827,2007.85,21,0.2379,0.0,True,810.8
PPO,4242,828,14136.51,60,0.3688,13244.78,False,708.3
MinimumOnly,4242,828,14193.95,60,0.3689,13137.21,False,709.0
Snowball,4242,828,14136.33,60,0.3688,13246.88,False,708.3
Avalanche,4242,828,14092.36,60,0.3686,13035.62,False,709.6
NormalizedAvalanche,4242,828,14305.61,60,0.3692,13248.87,False,708.2
PPO,4242,829,3140.75,31,0.232,0.0,True,811.7
MinimumOnly,4242,829,3374.45,31,0.2355,0.0,True,811.1
Snowball,4242,829,3486.83,32,0.2343,0.0,True,811.3
Avalanche,4242,829,3159.83,31,0.2368,0.0,True,810.9
NormalizedAvalanche,4242,829,3205.25,31,0.232,0.0,True,811.7
PPO,4242,830,13146.35,60,0.3298,11339.73,False,730.2
MinimumOnly,4242,830,13099.02,60,0.3297,11292.4,False,730.5
Snowball,4242,830,13093.13,60,0.3301,11395.01,False,729.9
Avalanche,4242,830,12974.68,60,0.3295,11522.12,False,729.2
NormalizedAvalanche,4242,830,13180.14,60,0.33,11373.52,False,730.0
PPO,4242,831,1321.34,20,0.2371,0.0,True,810.9
MinimumOnly,4242,831,1382.97,20,0.2422,0.0,True,810.0
Snowball,4242,831,1446.13,20,0.2536,0.0,True,808.2
Avalanche,4242,831,1349.15,20,0.2502,0.0,True,808.7
NormalizedAvalanche,4242,831,1310.75,19,0.248,0.0,True,809.1
